"","ID","sex.off","type.off","class.cor.off","year.off","BirthYear.off","birthyear.int.off","InterpAge.x","Respawner.off","dam","respawner.info.x","sex.dam","type.dam","class.cor.dam","year.dam","BirthYear.dam","birthyear.int.dam","sire","InterpAge.y","Respawner.dam","respawner.info.y","sex.sire","type.sire","class.cor.sire","year.sire","LLRdam","LLRsire","LLRpair","OHdam","OHsire","MEpair","BirthYear.sire","birthyear.int.sire","InterpAge","Respawner.sire","respawner.info"
"12376","Uts_18_0y_0062","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12377","Uts_18_0y_0063","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12378","Uts_18_0y_0064","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12379","Uts_18_0y_0065","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_023",NA,NA,NA,"M","Adult","Adult",2017,NA,1.65,NA,NA,0,NA,2012,2012,1,0,NA
"12380","Uts_18_0y_0066","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12381","Uts_18_0y_0067","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12382","Uts_18_0y_0068","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12383","Uts_18_0y_0069","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_077",NA,"F","Adult","Adult",2017,2011,2011,NA,3,0,NA,NA,NA,NA,NA,4.08,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12384","Uts_18_0y_0070","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12385","Uts_18_0y_0071","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_067",NA,NA,NA,"M","Adult","Adult",2017,NA,2.22,NA,NA,0,NA,2012,2012,2,0,NA
"12386","Uts_18_0y_0073","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_021",NA,NA,NA,"M","Adult","Adult",2017,NA,2.91,NA,NA,0,NA,2011,2011,3,0,NA
"12387","Uts_18_0y_0074","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12388","Uts_18_0y_0075","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12389","Uts_18_0y_0076","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12390","Uts_18_0y_0077","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12391","Uts_18_0y_0078","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_11A_22",NA,"F","Adult","Adult",2011,2005,2006,"Uts_17A_011",2,0,NA,"M","Adult","Adult",2017,4.75,3.4,6.1,0,0,0,2011,2012,1,0,NA
"12392","Uts_18_0y_0079","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_075",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,3.12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12393","Uts_18_0y_0080","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_078",NA,"F","Adult","Adult",2017,2010,2009,"Uts_15A_056",5,1,30,"M","Adult","Adult",2015,4.23,4.47,6.3,0,0,0,2011,2011,1,0,NA
"12394","Uts_18_0y_0081","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_11A_22",NA,"F","Adult","Adult",2011,2005,2006,NA,2,0,NA,NA,NA,NA,NA,4.96,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12395","Uts_18_0y_0082","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12396","Uts_18_0y_0083","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_077",NA,"F","Adult","Adult",2017,2011,2011,NA,3,0,NA,NA,NA,NA,NA,3.26,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12397","Uts_18_0y_0084","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_097",NA,NA,NA,"M","Adult","Adult",2017,NA,4.04,NA,NA,0,NA,2011,2011,3,0,NA
"12398","Uts_18_0y_0085","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_067",NA,NA,NA,"M","Adult","Adult",2017,NA,2.39,NA,NA,0,NA,2012,2012,2,0,NA
"12399","Uts_18_0y_0086","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12400","Uts_18_0y_0087","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12401","Uts_18_0y_0088","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12402","Uts_18_0y_0089","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12403","Uts_18_0y_0090","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_075",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,3.78,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12404","Uts_18_0y_0091","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_075",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,2.08,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12405","Uts_18_0y_0092","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_077",NA,"F","Adult","Adult",2017,2011,2011,NA,3,0,NA,NA,NA,NA,NA,4.07,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12406","Uts_18_0y_0093","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_075",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,3.61,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12407","Uts_18_0y_0094","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12408","Uts_18_0y_0095","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_075",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,1.86,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12409","Uts_18_0y_0096","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_042",NA,NA,NA,"M","Adult","Adult",2015,NA,4.9,NA,NA,0,NA,2011,2011,1,0,NA
"12410","Uts_18_0y_0097","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12411","Uts_18_0y_0098","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_085",NA,NA,NA,"M","Adult","Adult",2017,NA,3.63,NA,NA,0,NA,2010,2010,3,0,NA
"12412","Uts_18_0y_0099","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12413","Uts_18_0y_0100","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_075",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,2.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12414","Uts_18_0y_0101","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12415","Uts_18_0y_0102","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12416","Uts_18_0y_0104","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12417","Uts_18_0y_0105","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_075",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,3.01,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12418","Uts_18_0y_0106","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_031",NA,"F","Adult","Adult",2017,2011,2010,"Uts_17A_064",3,0,NA,"M","Adult","Adult",2017,5.41,2.48,4.6,0,0,0,2012,2011,3,1,10
"12419","Uts_18_0y_0107","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_097",NA,NA,NA,"M","Adult","Adult",2017,NA,6.08,NA,NA,0,NA,2011,2011,3,0,NA
"12420","Uts_18_0y_0110","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_019",NA,NA,NA,"M","Adult","Adult",2017,NA,2.9,NA,NA,0,NA,2012,2012,1,0,NA
"12421","Uts_18_0y_0111","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_075",NA,"F","Adult","Adult",2017,2010,2009,NA,5,1,30,NA,NA,NA,NA,2.64,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12422","Uts_18_0y_0112","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12423","Uts_18_0y_0113","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12424","Uts_18_0y_0114","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_066",NA,"F","Adult","Adult",2017,2011,2011,"Uts_17A_015",3,0,NA,"M","Adult","Adult",2017,4.81,2.8,5.35,0,0,0,2010,2010,3,0,NA
"12425","Uts_18_0y_0115","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_098",NA,"F","Adult","Adult",2017,2011,2010,"Uts_17A_053",3,0,NA,"M","Adult","Adult",2017,4.03,2.56,6.85,0,0,0,2011,2011,2,0,NA
"12426","Uts_18_0y_0118","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_056",NA,NA,NA,"M","Adult","Adult",2015,NA,3.8,NA,NA,0,NA,2011,2011,1,0,NA
"12427","Uts_18_0y_0119","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_042",NA,NA,NA,"M","Adult","Adult",2015,NA,3.83,NA,NA,0,NA,2011,2011,1,0,NA
"12428","Uts_18_0y_0183","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_016",NA,NA,NA,"M","Adult","Adult",2017,NA,4.78,NA,NA,0,NA,2010,2010,4,0,NA
"12429","Uts_18_0y_0184","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_063",NA,NA,NA,"M","Adult","Adult",2015,NA,3.83,NA,NA,0,NA,2011,2011,1,0,NA
"12430","Uts_18_0y_0185","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_13A_047",NA,"F","Adult","Adult",2013,2008,2007,"Uts_17A_064",3,1,10,"M","Adult","Adult",2017,2.79,3.08,5.38,0,0,0,2012,2011,3,1,10
"12431","Uts_18_0y_0186","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_052",NA,NA,NA,"M","Adult","Adult",2017,NA,4.65,NA,NA,0,NA,2013,2013,1,0,NA
"12432","Uts_18_0y_0187","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_096",NA,"F","Adult","Adult",2017,2009,2008,NA,5,1,30,NA,NA,NA,NA,3.77,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12433","Uts_18_0y_0188","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12434","Uts_18_0y_0189","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_096",NA,"F","Adult","Adult",2017,2009,2008,"Uts_17A_016",5,1,30,"M","Adult","Adult",2017,2.95,4.87,5.42,0,0,0,2010,2010,4,0,NA
"12435","Uts_18_0y_0190","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_057",NA,NA,NA,"M","Adult","Adult",2017,NA,3.83,NA,NA,0,NA,2012,2012,2,0,NA
"12436","Uts_18_0y_0191","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_013",NA,NA,NA,"M","Adult","Adult",2017,NA,5.21,NA,NA,0,NA,2012,2012,1,0,NA
"12437","Uts_18_0y_0192","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_096",NA,"F","Adult","Adult",2017,2009,2008,NA,5,1,30,NA,NA,NA,NA,4.12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12438","Uts_18_0y_0193","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_029",NA,NA,NA,"M","Adult","Adult",2017,NA,3.12,NA,NA,0,NA,2012,2012,2,0,NA
"12439","Uts_18_0y_0194","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_069",NA,NA,NA,"M","Adult","Adult",2017,NA,6.17,NA,NA,0,NA,2012,2011,3,1,10
"12440","Uts_18_0y_0195","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12441","Uts_18_0y_0196","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12442","Uts_18_0y_0197","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12443","Uts_18_0y_0198","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_15A_011",NA,"F","Adult","Adult",2015,2008,2008,NA,3,0,NA,NA,NA,NA,NA,3.84,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12444","Uts_18_0y_0199","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12445","Uts_18_0y_0200","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_15A_011",NA,"F","Adult","Adult",2015,2008,2008,NA,3,0,NA,NA,NA,NA,NA,3.68,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12446","Uts_18_0y_0201","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_016",NA,NA,NA,"M","Adult","Adult",2017,NA,2.73,NA,NA,0,NA,2010,2010,4,0,NA
"12447","Uts_18_0y_0202","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_016",NA,NA,NA,"M","Adult","Adult",2017,NA,3.57,NA,NA,0,NA,2010,2010,4,0,NA
"12448","Uts_18_0y_0203","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12449","Uts_18_0y_0204","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_029",NA,NA,NA,"M","Adult","Adult",2017,NA,3.46,NA,NA,0,NA,2012,2012,2,0,NA
"12450","Uts_18_0y_0205","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12451","Uts_18_0y_0206","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_098",NA,"F","Adult","Adult",2017,2011,2010,NA,3,0,NA,NA,NA,NA,NA,2.4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12452","Uts_18_0y_0207","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12453","Uts_18_0y_0208","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_030",NA,NA,NA,"M","Adult","Adult",2017,NA,3.02,NA,NA,0,NA,2012,2012,1,0,NA
"12454","Uts_18_0y_0209","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_076",NA,NA,NA,"M","Adult","Adult",2017,NA,7.15,NA,NA,0,NA,2012,2012,2,0,NA
"12455","Uts_18_0y_0211","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_069",NA,NA,NA,"M","Adult","Adult",2017,NA,3.5,NA,NA,0,NA,2012,2011,3,1,10
"12456","Uts_18_0y_0212","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12457","Uts_18_0y_0213","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_046",NA,"F","Adult","Adult",2017,2011,2011,NA,3,0,NA,NA,NA,NA,NA,3.58,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12458","Uts_18_0y_0214","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_063",NA,NA,NA,"M","Adult","Adult",2015,NA,2.41,NA,NA,0,NA,2011,2011,1,0,NA
"12459","Uts_18_0y_0215","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12460","Uts_18_0y_0216","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12461","Uts_18_0y_0217","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12462","Uts_18_0y_0218","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_098",NA,"F","Adult","Adult",2017,2011,2010,NA,3,0,NA,NA,NA,NA,NA,4.48,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12463","Uts_18_0y_0219","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_098",NA,"F","Adult","Adult",2017,2011,2010,NA,3,0,NA,NA,NA,NA,NA,4.79,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12464","Uts_18_0y_0220","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_026",NA,"F","Adult","Adult",2017,2011,2011,NA,2,0,NA,NA,NA,NA,NA,6.56,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12465","Uts_18_0y_0221","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_063",NA,NA,NA,"M","Adult","Adult",2015,NA,2.74,NA,NA,0,NA,2011,2011,1,0,NA
"12466","Uts_18_0y_0222","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_036",NA,NA,NA,"M","Adult","Adult",2017,NA,1.17,NA,NA,0,NA,2013,2013,1,0,NA
"12467","Uts_18_0y_0223","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_010",NA,"F","Adult","Adult",2017,2011,2010,NA,3,0,NA,NA,NA,NA,NA,3.79,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12468","Uts_18_0y_0224","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_050",NA,NA,NA,"M","Adult","Adult",2017,NA,9.13,NA,NA,0,NA,2011,2011,3,0,NA
"12469","Uts_18_0y_0225","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_096",NA,"F","Adult","Adult",2017,2009,2008,NA,5,1,30,NA,NA,NA,NA,3.84,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12470","Uts_18_0y_0226","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12471","Uts_18_0y_0227","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_15A_063",NA,NA,NA,"M","Adult","Adult",2015,NA,1.91,NA,NA,0,NA,2011,2011,1,0,NA
"12472","Uts_18_0y_0228","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12473","Uts_18_0y_0229","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12474","Uts_18_0y_0251","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_050",NA,NA,NA,"M","Adult","Adult",2017,NA,1.96,NA,NA,0,NA,2011,2011,3,0,NA
"12475","Uts_18_0y_0253","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12476","Uts_18_0y_0254","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_005",NA,"F","Adult","Adult",2017,2010,2010,NA,3,0,NA,NA,NA,NA,NA,4.37,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12477","Uts_18_0y_0255","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_066",NA,"F","Adult","Adult",2017,2011,2011,NA,3,0,NA,NA,NA,NA,NA,5.19,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"12478","Uts_18_0y_0256","M","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_066",NA,"F","Adult","Adult",2017,2011,2011,"Uts_17A_028",3,0,NA,"M","Adult","Adult",2017,3.97,2.51,4.9,0,0,0,2010,2010,3,0,NA
"12479","Uts_18_0y_0257","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12480","Uts_18_0y_0259","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12481","Uts_18_0y_0260","F","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12482","Uts_18_0y_0261","M","Offspring","0+",2018,2018,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_17A_011",NA,NA,NA,"M","Adult","Adult",2017,NA,4.27,NA,NA,0,NA,2011,2012,1,0,NA
"12483","Uts_18_0y_0262","F","Offspring","0+",2018,2018,2018,NA,NA,"Uts_17A_066",NA,"F","Adult","Adult",2017,2011,2011,"Uts_17A_001",3,0,NA,"M","Adult","Adult",2017,4.46,2.7,6.1,0,0,0,2012,2012,2,0,NA
